"Date of Download: 2023-05-24_16:27:46"
"Search Parameters: Data Level:all  Trait List:  Trial List:10649,11057,11213,10794  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root flesh color 25% center ring visual rating 1-8|CO_334:0002080","root flesh color 25% outer ring visual rating 1-8|CO_334:0002081","root flesh color 50% inner ring visual rating 1-8|CO_334:0002079","root length evaluation scaled 1-3|CO_334:0000226","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","thrips severity : visual 1-5|at harvesting|COMP:0000282","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","139299","COL2215","","plot","5381981","202238BCEPR_cere_rep1_COL2215_25","1","1","25","5","5","test","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","139299","COL2215","","plot","5381980","202238BCEPR_cere_rep1_COL2215_40","1","1","40","8","1","test","","","","","","","35.1067164179104","","145","1.93452380952381","0.65","5","1","1","","5","4","","","2","3","","3","","","","","675","72","0","3","","","","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","139299","COL2215","","plot","5381970","202238BCEPR_cere_rep1_COL2215_43","1","1","43","9","3","check","","","","","","","35.4993074792243","","165","6.25","2.1","3","1","3","","5","3","","","1","3","","3","","","","","2025","220","0","2","","","","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","139299","COL2215","","plot","5382030","202238BCEPR_cere_rep1_COL2215_6","1","1","6","2","5","test","","","","","","","","","180","","","4","1","","","5","2","","","","","","","","","","","","","","1","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748069","GM12370A-2","","plot","5381977","202238BCEPR_cere_rep1_GM12370A-2_48","1","1","48","10","3","test","","","","","","","28.0001432664756","","50","1.04166666666667","0.35","2","1","1","","5","4","","","1","3","","4","","","","","375","26","0","1","","","","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748257","GM12421A-2","","plot","5381969","202238BCEPR_cere_rep1_GM12421A-2_26","1","1","26","6","5","test","","","","","","","31.8507802340702","","250","14.7321428571429","4.95","3","1","7","","5","2","","","2","3","","2","","","","","4225","380","0","3","","","","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748371","GM12569A-9","","plot","5382038","202238BCEPR_cere_rep1_GM12569A-9_49","1","1","49","10","2","test","","","","","","","22.3423902894491","","255","7.14285714285714","2.4","3","1","2","","5","2","","","3","3","","3","","","","","2225","83","0","5","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3944070","GM6302A-31","","plot","5382045","202238BCEPR_cere_rep1_GM6302A-31_47","1","1","47","10","4","test","","","","","","","27.630824742268","","280","8.92857142857143","3","4","1","2","","5","2","","","3","3","","3","","","","","2600","175","0","5","","","","","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","154913","SM2775-4","","plot","5382031","202238BCEPR_cere_rep1_SM2775-4_5","1","1","5","1","5","check","","","","","","","34.5078093306288","","200","8.63095238095238","2.9","5","1","2","","5","2","","","3","3","","3","","","","","2750","285","0","5","","","","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748108","SM5908A-2","","plot","5381976","202238BCEPR_cere_rep1_SM5908A-2_45","1","1","45","9","5","test","","","","","","","30.0715197215777","","150","6.25","2.1","5","1","0","","5","3","","","3","3","","3","","","","","1875","151","3","5","","","","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748380","SM5950A-4","","plot","5381958","202238BCEPR_cere_rep1_SM5950A-4_30","1","1","30","6","1","test","","","","","","","","","50","","","2","1","","","5","5","","","","","","","","","","","","","","1","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748385","SM5950A-9","","plot","5382032","202238BCEPR_cere_rep1_SM5950A-9_44","1","1","44","9","4","test","","","","","","","30.6870062370062","","130","8.33333333333333","2.8","3","1","4","","5","2","","","3","3","","3","","","","","2625","220","0","5","","","","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749174","SM6028A-5","","plot","5381989","202238BCEPR_cere_rep1_SM6028A-5_42","1","1","42","9","2","test","","","","","","","27.8274238227147","","120","2.38095238095238","0.8","5","2","0","","5","3","","","2","3","","4","","","","","775","53","0","4","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749178","SM6045A-3","","plot","5381987","202238BCEPR_cere_rep1_SM6045A-3_46","1","1","46","10","5","test","","","","","","","25.9332667332667","","30","8.03571428571429","2.7","4","1","2","","5","3","","","3","3","","3","","","","","2125","123","0","5","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749192","SM6073A-2","","plot","5381962","202238BCEPR_cere_rep1_SM6073A-2_36","1","1","36","8","5","test","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749213","SM6089A-10","","plot","5382023","202238BCEPR_cere_rep1_SM6089A-10_29","1","1","29","6","2","test","","","","","","","32.9490384615385","","145","3.86904761904762","1.3","5","1","3","","5","2","","","2","3","","3","","","","","1150","110","0","2","","","","","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749233","SM6107A-2","","plot","5381964","202238BCEPR_cere_rep1_SM6107A-2_18","1","1","18","4","3","test","","","","","","","32.5900304414003","","95","2.08333333333333","0.7","2","1","2","","5","3","","","2","3","","3","","","","","725","68","0","3","","","","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749241","SM6119A-16","","plot","5382021","202238BCEPR_cere_rep1_SM6119A-16_27","1","1","27","6","4","test","","","","","","","19.9119883040935","","220","1.63690476190476","0.55","5","1","0","","5","3","","","1","3","","4","","","","","525","12","0","4","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749255","SM6119A-9","","plot","5382007","202238BCEPR_cere_rep1_SM6119A-9_34","1","1","34","7","4","test","","","","","","","23.8887335526316","","195","","0","5","1","0","","5","3","","","2","3","","3","","","","","1275","59","0","5","","","","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749302","SM6142A-14","","plot","5382028","202238BCEPR_cere_rep1_SM6142A-14_24","1","1","24","5","4","test","","","","","","","32.8972789115646","","120","1.04166666666667","0.35","2","3","0","","5","4","","","2","3","","4","","","","","325","31","0","2","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749327","SM6163A-12","","plot","5382002","202238BCEPR_cere_rep1_SM6163A-12_38","1","1","38","8","3","test","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749337","SM6165A-5","","plot","5381979","202238BCEPR_cere_rep1_SM6165A-5_9","1","1","9","2","2","test","","","","","","","30.2598827470686","","160","2.08333333333333","0.7","3","1","1","","5","2","","","1","3","","3","","","","","650","53","0","2","","","","","7"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749353","SM6174A-8","","plot","5382004","202238BCEPR_cere_rep1_SM6174A-8_35","1","1","35","7","5","test","","","","","","","30.6496059411943","","250","12.0535714285714","4.05","5","1","7","","5","3","","","2","3","","1","","","","","3600","301","1","3","","","","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749356","SM6176A-10","","plot","5382003","202238BCEPR_cere_rep1_SM6176A-10_12","1","1","12","3","2","test","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749361","SM6176A-15","","plot","5382033","202238BCEPR_cere_rep1_SM6176A-15_1","1","1","1","1","1","test","","","","","","","25.5983050847458","","90","1.19047619047619","0.4","4","2","0","","5","3","","","3","3","","4","","","","","375","21","0","4","","","","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749379","SM6217A-1","","plot","5382013","202238BCEPR_cere_rep1_SM6217A-1_39","1","1","39","8","2","test","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749387","SM6218A-12","","plot","5381992","202238BCEPR_cere_rep1_SM6218A-12_33","1","1","33","7","3","test","","","","","","","33.7944444444444","","210","13.3928571428571","4.5","5","1","7","","5","2","","","3","3","","3","","","","","3250","325","0","5","","","","","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749392","SM6218A-4","","plot","5382046","202238BCEPR_cere_rep1_SM6218A-4_41","1","1","41","9","1","test","","","","","","","32.1811926605504","","180","7.44047619047619","2.5","5","1","2","","5","1","","","3","3","","2","","","","","2400","220","0","5","","","","","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749420","SM6253A-4","","plot","5382012","202238BCEPR_cere_rep1_SM6253A-4_2","1","1","2","1","2","test","","","","","","","","","130","","","3","3","","","5","2","","","1","3","","5","","","","","","","","2","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749428","SM6267A-3","","plot","5382026","202238BCEPR_cere_rep1_SM6267A-3_31","1","1","31","7","1","test","","","","","","","31.9895894428152","","125","1.19047619047619","0.4","3","1","0","","5","3","","","3","3","","4","","","","","375","34","0","3","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749453","SM6268A-3","","plot","5382035","202238BCEPR_cere_rep1_SM6268A-3_11","1","1","11","3","1","test","","","","","","","28.1851632047477","","290","2.23214285714286","0.75","3","1","1","","5","1","","","3","3","","4","","","","","725","51","0","4","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749480","SM6276A-15","","plot","5381963","202238BCEPR_cere_rep1_SM6276A-15_15","1","1","15","3","5","test","","","","","","","","","155","","","2","2","","","5","2","","","","","","","","","","","","","","1","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749490","SM6276A-25","","plot","5382025","202238BCEPR_cere_rep1_SM6276A-25_37","1","1","37","8","4","test","","","","","","","23.6952702702703","","230","7.29166666666667","2.45","3","1","2","","5","3","","","3","3","","3","","","","","2325","105","0","4","","","","","4"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749469","SM6276A-3","","plot","5382042","202238BCEPR_cere_rep1_SM6276A-3_4","1","1","4","1","4","test","","","","","","","20.3869501466276","","150","2.38095238095238","0.8","4","1","0","","5","2","","","2","3","","3","","","","","700","18","0","2","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749474","SM6276A-8","","plot","5382018","202238BCEPR_cere_rep1_SM6276A-8_21","1","1","21","5","1","test","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3749505","SM6296A-2","","plot","5381955","202238BCEPR_cere_rep1_SM6296A-2_13","1","1","13","3","3","test","","","","","","","26.5877049180328","","145","1.04166666666667","0.35","3","2","0","","5","2","","","1","3","","4","","","","","325","20","0","3","","","","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748468","SM6315A-16","","plot","5381971","202238BCEPR_cere_rep1_SM6315A-16_8","1","1","8","2","3","test","","","","","","","21.4417355371901","","180","0.446428571428571","0.15","3","3","0","","5","3","","","2","3","","5","","","","","125","4","0","4","","","","","6"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748479","SM6317A-1","","plot","5382041","202238BCEPR_cere_rep1_SM6317A-1_14","1","1","14","3","4","test","","","","","","","23.7251396648045","","195","1.48809523809524","0.5","3","1","0","","5","2","","","2","3","","4","","","","","375","17","0","3","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748485","SM6319A-1","","plot","5381978","202238BCEPR_cere_rep1_SM6319A-1_7","1","1","7","2","4","test","","","","","","","20.9030477759472","","80","1.93452380952381","0.65","4","2","0","","5","3","","","2","3","","4","","","","","625","18","0","4","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748129","SM6369A-12","","plot","5382001","202238BCEPR_cere_rep1_SM6369A-12_16","1","1","16","4","5","test","","","","","","","25.2331518257527","","185","5.05952380952381","1.7","2","1","2","","5","2","","","1","3","","2","","","","","1650","89","0","3","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748140","SM6376A-10","","plot","5382034","202238BCEPR_cere_rep1_SM6376A-10_17","1","1","17","4","4","test","","","","","","","32.135534591195","","120","0.892857142857143","0.3","3","1","0","","5","4","","","2","3","","4","","","","","175","16","0","4","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748145","SM6376A-15","","plot","5381995","202238BCEPR_cere_rep1_SM6376A-15_10","1","1","10","2","1","test","","","","","","","27.6112349914236","","125","2.67857142857143","0.9","4","2","0","","5","2","","","3","3","","3","","","","","625","42","0","5","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748200","SM6376A-22","","plot","5381986","202238BCEPR_cere_rep1_SM6376A-22_28","1","1","28","6","3","test","","","","","","","27.5815998412068","","250","6.69642857142857","2.25","5","1","2","","5","3","","","3","3","","3","","","","","2700","181","0","5","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748201","SM6376A-23","","plot","5381974","202238BCEPR_cere_rep1_SM6376A-23_22","1","1","22","5","2","test","","","","","","","29.3293876026886","","160","8.92857142857143","3","4","1","2","","5","2","","","2","3","","2","","","","","2900","222","0","4","","","","","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","3748204","SM6376A-26","","plot","5381975","202238BCEPR_cere_rep1_SM6376A-26_20","1","1","20","4","1","test","","","","","","","23.956993006993","","155","2.08333333333333","0.7","5","3","0","","5","3","","","3","3","","4","","","","","750","35","0","5","","","","","8"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","5381966","202238BCEPR_cere_rep1_SMB2446-2_32","1","1","32","7","2","check","","","","","","","35.971799790722","","200","9.97023809523809","3.35","5","1","3","","5","2","","","3","3","","3","","","","","3225","358","1","5","","","","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","147207","TAI8","Tai8","plot","5382024","202238BCEPR_cere_rep1_TAI8_3","1","1","3","1","3","check","","","","","","","34.0808360477741","","140","10.1190476190476","3.4","4","1","4","","5","2","","","2","1","","1","","","","","3075","312","0","2","","","","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","139257","CG1141-1","","plot","5382053","202238BCEPR_cere_rep2_CG1141-1_92","2","2","92","9","7","check","","","","","","","35.7190092165899","","150","9.22619047619048","3.1","3","1","5","","5","3","","","2","3","","3","","","","","2925","321","0","2","","","","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","139268","CM4919-1","","plot","5382044","202238BCEPR_cere_rep2_CM4919-1_54","2","2","54","1","9","check","","","","","","","35.5734587417009","","130","12.202380952381","4.1","5","1","4","","5","3","","","3","3","","2","","","","","3550","387","0","5","","","","","4"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","139299","COL2215","","plot","5382050","202238BCEPR_cere_rep2_COL2215_59","2","2","59","2","7","test","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","139299","COL2215","","plot","5381997","202238BCEPR_cere_rep2_COL2215_65","2","2","65","3","10","test","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","0","","","","",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","139299","COL2215","","plot","5382040","202238BCEPR_cere_rep2_COL2215_70","2","2","70","4","6","test","","","","","","","34.3544585987261","","150","4.76190476190476","1.6","3","1","1","","5","3","","","3","3","","4","","","","","1575","162","0","3","","","","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11057","202238BCEPR_cere","202238BCEPR_cere","RCBD","1.2","3.5","","no","no","2022-August-05","2023-May-10","64","Cerete. Cordoba, Colombia","139299","COL2215","","plot","5382015","202238BCEPR_cere_rep2_COL2215_82","2","2","82","7","7","check","","","","","","","","","","","","2","","","","5","","","","","","","","","","","","","","","1","","","","",""," (Operator: lizbethpino, Time: )"
